Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,Sustainability Fact Book 2023,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,BIODIVERSITY AREAS BY ASSET,,,,,,,,,,,,,
,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value",,,,,,,,,,,,,
,,,,,,Relative biodiversity value,,Relative biodiversity vulnerability,,,,,,
,Biodiversity sensitivity rank 2023,Site name,Primary commodity,Product group,Country,Species range rarity rank,Natural/modified habitat rank,Threatened species range rarity rank,Critical habitat rank,Types of overlapping biodiversity features,Biodiversity feature name,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Oaks Of Rose Creek,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Walker Estates,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Morning Light Detention,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Freindship Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Horizon Detention,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Herriman Meadows,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Creek View Meadows,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Barrell Court,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Clipper Ridge,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Simplicity Place,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Santa Anita,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Hamilton Farms Estates Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Dillan Circle Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Western Creek,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Blackhawk Estates,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Tuscany Entrance,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Hamilton Farms Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Tuscany,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Umbria Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Entrance,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Yukon Park Ave Detention Basin,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Sunrise Mountain,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,South Jordan High Pointe,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Rushton Meadows,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Gale Center,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Daybreak,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Shields Ln,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,1300 W Shields Ln,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Fish Pond Rd,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Bingham Creek,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Hamilton Farms,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Mirabella,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Sulky Cove,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Rosalina,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Rose Creek Mirabella Open,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Premier Open,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Midas Vista,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Open Space,Oquirrh,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Private Conservation,Great Salt,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Trail Park,Jordan River,,,
,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Wildlife Center,Lee Kay State,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,"KBA - VU, endemic, migratory birds/congregations",Lake MacLeod,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,Reserve,Unnamed WA44688,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,Australian Marine Park,Gascoyne,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,,Ningaloo,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,,Gascoyne,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,Marine Park,Ningaloo - IUCN Ia,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,,Ningaloo - IUCN II,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,NRS Addition - Gazettal in Progress,Boologoroo,,,
,35,Dampier Salt Ltd. Lake MacLeod,Salt,Minerals,Australia,14,33,38,20,World Heritage Site (natural or mixed),Ningaloo Coast,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,KBA - migratory birds/congregations,Gilbert Bay/South Arm UT05,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,KBA - migratory birds/congregations,Farmington Bay UT04,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Conservation Easement,Carr Fork or Arco,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rosecrest Plat U,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rosecrest Plat Q,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rosecrest Plat V,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Village Drainage,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Pepper Grass Drainage,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Murdoch Peak Detention,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Juniper Crest Detention,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,City Of Herriman,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,The Cove At Herriman Springs,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Lookout Ridge,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Lake Ridge,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Ab,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Aa,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rose Crest Drainage,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rosecrest Plat P,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Herriman Highlands,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Fort Herriman Cove,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Emmeline Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rosecrest Plat J,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Fort Pierce,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Valley View Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Fort Pierce Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Knapper Point Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Oak Hollow,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Emmeline Drainage,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Desert Creek,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Oaks Of Rose Creek,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Walker Estates,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Morning Light Detention,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Freindship Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Horizon Detention,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Herriman Meadows,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Creek View Meadows,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Barrell Court,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Clipper Ridge,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Simplicity Place,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Santa Anita,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Hamilton Farms Estates Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Dillan Circle Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Western Creek,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Blackhawk Estates,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Tuscany Entrance,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Hamilton Farms Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Tuscany,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Umbria Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Entrance,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Yukon Park Ave Detention Basin,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Sunrise Mountain,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,South Jordan High Pointe,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rushton Meadows,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Gale Center,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Daybreak,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Shields Ln,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,1300 W Shields Ln,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Fish Pond Rd,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Bingham Creek,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Hamilton Farms,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Mirabella,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Sulky Cove,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Rosalina,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Rose Creek Mirabella Open,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Premier Open,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Midas Vista,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Oquirrh,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Private Conservation,Great Salt,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,State Wildlife Area,Farmington Bay,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,State Wildlife Reserve/Management Area,Utah State Department of Wildlife Resources 519,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Utah State Department of Wildlife Resources 139,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Utah State Department of Wildlife Resources 158,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Trail Park,Jordan River,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Wilderness,Lone Peak,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Twin Peaks,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Mount Olympus,,,
,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Wildlife Center,Lee Kay State,,,
,37,Dampier Salt Ltd. Port Hedland,Salt,Minerals,Australia,29,46,36,22,"KBA - endemic, migratory birds/congregations",Port Hedland Saltworks,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,EBA,California,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,KBA - other,Palos Verdes,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,KBA -  migratory birds/congregations,"Orange Coast Wetlands
Pier 400 Tern Colony (formerly Terminal Island)",,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Hotspot area,California Floristic Province,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marina,Shoreline,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Point Fermin Marine Life Refuge,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Abalone Cove State Marine Conservation Area,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Point Vicente State Marine Conservation Area,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Seal Beach National Wildlife Refuge,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,National Monument,California Coastal,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Park,George F Canyon Nature Park a,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,White Point,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,Forrestal,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,Portuguese Bend,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Three Sisters,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Linden H. Chandler Preserve - RHE,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Linden H. Chandler,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Madrona Marsh,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Private Conservation,Defense Fuel Supply Point (DFSP) - Hab. Restoration,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Ocean Trails,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,San Ramon,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Vicente Bluffs,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Filiorum,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Jack Dunster Marine Biological,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Golden Shore Marine Biological Reser,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Vista del Norte,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Shoreline,Abalone Cove Shoreline Arch,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Shoreline,Palos Verdes Shoreline,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetland,Willows,,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetlands,Los Cerritos Wetlands (Undeveloped),,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetlands,Deforest Wetlands (Undeveloped),,,
,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wilderness Park,Hopkins,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,KBA - migratory birds/congregations,La Grosse Boule Island,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,KBA - migratory birds/congregations,Corossol Island,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R042 Biological Refuge,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R044 Biological Refuge,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R046 Biological Refuge,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R048 Biological Refuge,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Ecological Reserve,Matamec Ecological Reserve,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Heronry,Île du Corrosol Heronry,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Island Or Peninsula Inhabited By A Colony Of Birds,Îlets De Quen (175) Island Or Peninsula Inhabited By A Colony Of Birds,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Island Or Peninsula Inhabited By A Colony Of Birds,"Cayes de l'Est, Île A (182) Island Or Peninsula Inhabited By A Colony Of Birds",,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Land Reserved For Protected Area,Marais-de-la-baie-de-Sept-Îles Territorial reserve for protected area purposes,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Land Reserved For Protected Area,Rivière-Moisie Territorial reserve for protected area purposes,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Migratory Bird Sanctuary,Île du Corossol Migratory Bird Sanctuary,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Proposed Aquatic Reserve,Proposed rivière Moisie Aquatic Reserve,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Proposed Ecological Reserve,Proposed Matamec (partie nord) Ecological Reserve,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Recognized Nature Reserve,Plaine-Checkley Nature Reserve,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Petite Basque (Île) Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Île du Corossol Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Île Manowin Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Îlets De Quen Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Baie Sainte-Marguerite Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Anse aux Rats Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Anse à  Brochu Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Île Grosse Boule Ouest Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Grosse Boule (est) Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Île Grande Basque Ouest Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Petite Boule (Île) Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Batture Pointe Jolliet Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,"Pointe aux Basques, Pointe Hall Water Fowl Gathering Area",,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Batture de la Pointe de Moisie Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Batture des Plages Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Baie des Septs Îles 1 Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Batture de la Baie de Moisie Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Baie des Sept Îles 5 Water Fowl Gathering Area,,,
,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Water Fowl Gathering Area,Baie des Sept Îles 4 Water Fowl Gathering Area,,,
,40,Cape Lambert,Iron Ore,Iron Ore,Australia,36,51,27,15,Nature Reserve,Unnamed WA36913,,,
,40,Cape Lambert,Iron Ore,Iron Ore,Australia,36,51,27,15,Australian Marine Park,Dampier - IUCN VI,,,
,40,Cape Lambert,Iron Ore,Iron Ore,Australia,36,51,27,15,Australian Marine Park,Dampier - IUCN II,,,
,40,Cape Lambert,Iron Ore,Iron Ore,Australia,36,51,27,15,Australian Marine Park,Dampier - IUCN IV,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Biological Refuge,02352R029 Biological Refuge,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Biological Refuge,02352R030 Biological Refuge,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Biological Refuge,02352R026 Biological Refuge,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Biological Refuge,02352R028 Biological Refuge,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Biological Refuge,02351R065 Biological Refuge,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Ecological Reserve,Victor-A.-Huard Ecological Reserve,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Heronry,Lac des Îlets Heronry,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Heronry,Île Verte (Lac Kenogami) Heronry,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Muskrat Habitat,Lac Coupau Muskrat Habitat,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,41,Laterriere,Aluminium,Aluminium,Canada,41,24,41,45,White-Tailed Deer Yard,Lac McDonald White-Tailed Deer Yard,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02352R029 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02352R030 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02352R026 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02352R028 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02351R003 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02351R304 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Biological Refuge,02351R065 Biological Refuge,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Ecological Reserve,Victor-A.-Huard Ecological Reserve,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Heronry,Lac des Îlets Heronry,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Heronry,Île Verte (Lac Kenogami) Heronry,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
