Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
339,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Rose Crest Drainage,,,
340,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Rosecrest Plat P,,,
341,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Herriman Highlands,,,
342,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Fort Herriman Cove,,,
343,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Emmeline Detention Basin,,,
344,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Rosecrest Plat J,,,
345,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Fort Pierce,,,
346,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Valley View Detention Basin,,,
347,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Fort Pierce Detention Basin,,,
348,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Knapper Point Detention Basin,,,
349,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Oak Hollow,,,
350,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Emmeline Drainage,,,
351,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Desert Creek,,,
352,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Oaks Of Rose Creek,,,
353,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Walker Estates,,,
354,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Morning Light Detention,,,
355,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Freindship Detention Basin,,,
356,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Horizon Detention,,,
357,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Herriman Meadows,,,
358,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Creek View Meadows,,,
359,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Barrell Court,,,
360,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Clipper Ridge,,,
361,,34,Barney Canyon,Copper,Copper,USA,19,36,14,28,Local Conservation Area,Simplicity Place,,,
